,feature_0,feature_1,feature_2,wMSE,pred_error,sample
GRB 141022A,-3.1862990856170654,1.398013710975647,-3.418585777282715,1.979806137084961,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1166064739227295, 0.0, 0.4025632441043854, 0.9822559356689453, 0.7213457822799683, 0.623164713382721, 0.0, 1.253311276435852, 0.3485606610774994, 1.4680180549621582, 2.5013513565063477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5321085453033447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 200409A,-2.7583844661712646,2.4759304523468018,-4.7254719734191895,1.4755382537841797,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6606807708740234, 0.0, 0.0, 0.2611658275127411, 1.6384416818618774, 1.656472086906433, 1.12360680103302, 0.06276162713766098, 0.47219786047935486, 0.9577250480651855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30726516246795654, 0.37243324518203735, 0.0, 0.0, 0.7047232389450073, 0.0, 1.103812336921692, 0.28625571727752686, 0.44255176186561584, 0.0, 0.0, 0.09910077601671219, 0.0, 0.0, 0.0, 0.2627180814743042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 200925B,-2.3664581775665283,2.9055535793304443,-5.260013103485107,1.7392141819000244,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17856034636497498, 0.0, 0.0, 0.04895864799618721, 0.0, 0.4682881832122803, 2.6027629375457764, 0.008427971042692661, 0.7985841035842896, 1.4495805501937866, 0.03377144783735275, 1.9723836183547974, 0.4015052616596222, 0.3366435766220093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.313269853591919, 2.4203574657440186, 1.6956090927124023, 0.0, 1.4745256900787354, 0.0, 0.0, 0.0, 0.0, 1.1235167980194092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 100901A,-4.15039587020874,4.362419605255127,-7.576652526855469,13.423308372497559,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.112204074859619, 0.2330678403377533, 0.007428500335663557, 4.129210472106934, 7.284401893615723, 1.1354870796203613, 0.2405177652835846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.362199783325195, 6.482177257537842, 5.34169864654541, 0.0, 5.228512763977051, 4.882373809814453, 0.0, 0.022138919681310654, 1.6560736894607544, 2.47676157951355, 6.029539108276367, 0.0, 4.612067222595215, 1.967468500137329, 3.59438419342041, 3.951674699783325, 2.3178884983062744, 3.0857255458831787, 3.191678524017334, 1.7568950653076172, 3.6934399604797363, 2.2052557468414307, 1.270302176475525, 0.0, 3.578474521636963, 1.422731637954712, 0.3386799693107605, 1.6029409170150757, 2.7760169506073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 220930A,-4.424169063568115,4.131933689117432,-6.802605628967285,1.6463841029575892,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.545901298522949, 0.4623383581638336, 2.1022772789001465, 0.9724032878875732, 0.32446959614753723, 0.42826372385025024, 0.10764724761247635, 1.5098739862442017, 0.7323625683784485, 0.6841711401939392, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5279940366744995, 1.1719169616699219, 0.0, 0.0, 0.3276723027229309, 0.8565088510513306, 0.14336460828781128, 0.0, 1.8082927465438843, 0.9445778131484985, 0.0, 0.0, 0.0, 1.1554030179977417, 0.26316341757774353, 0.0, 0.0, 0.748493492603302, 0.0, 0.0, 1.4632229804992676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 090423,-3.5743532180786133,3.17250919342041,-4.757441520690918,15.383982938878676,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.343472957611084, 8.066372871398926, 7.602558612823486, 3.353849411010742, 1.7069029808044434, 0.0, 3.5111238956451416, 0.0, 3.421037435531616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.288360357284546, 3.2830018997192383, 2.982879161834717, 0.0, 1.160768747329712, 1.251896619796753, 0.0, 0.9788607954978943, 0.0, 0.0, 0.0, 0.13690185546875, 0.434998482465744, 0.0, 0.0, 0.0, 3.3938791751861572, 0.0, 0.0, 0.0, 3.760495662689209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 190129B,-1.9883159399032593,5.193578243255615,-5.73890495300293,3.7702730618990383,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.280385732650757, 0.0, 0.0, 0.0, 2.69504714012146, 0.0, 0.07982497662305832, 0.6873261332511902, 0.24626988172531128, 1.472462773323059, 0.8947953581809998, 2.685032367706299, 0.6160567402839661, 0.28124281764030457, 0.49420565366744995, 0.0, 2.1235530376434326, 3.880638837814331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 100704A,-5.509514331817627,4.577952861785889,-6.796013832092285,13.872272692228618,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.730130195617676, 9.040617942810059, 1.3423633575439453, 12.741957664489746, 5.761070728302002, 0.7359858155250549, 4.819131374359131, 3.579235076904297, 4.238450527191162, 2.661926746368408, 0.9662773013114929, 0.6958535313606262, 0.5914153456687927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21927066147327423, 0.0069146528840065, 1.4787179231643677, 0.0, 0.8194510340690613, 1.6114743947982788, 0.6417639851570129, 0.6537660956382751, 1.8183977603912354, 0.6299852132797241, 0.5837795734405518, 1.4642534255981445, 0.7451837658882141, 0.5560064315795898, 0.9374459981918335, 0.93436598777771, 0.6070257425308228, 0.9147219061851501, 1.5982130765914917, 1.8504587411880493, 1.0443195104599, 0.40876704454421997, 0.5773686766624451, 2.8153460025787354, 1.4470484256744385, 3.6237947940826416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 161117B,-4.9550957679748535,4.212742328643799,-6.031886100769043,40.16700439453125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.130589962005615, 1.6759809255599976, 9.050456047058105, 15.653755187988281, 5.545821189880371, 4.101180076599121, 6.914860725402832, 6.4691853523254395, 4.408179759979248, 2.3393518924713135, 2.6041014194488525, 0.9197099804878235, 3.8720526695251465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.082715034484863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3615407943725586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 051111,-2.075329065322876,2.8557488918304443,-4.351073741912842,2.8483781814575195,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.102391481399536, 3.022145986557007, 0.0, 0.04074105620384216, 1.0331677198410034, 0.5549497008323669, 0.21508517861366272, 0.9876334071159363, 0.24586555361747742, 1.4001768827438354, 3.2420170307159424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 151114A,-2.8682804107666016,2.16087007522583,-4.725386619567871,2.0208278232150607,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5952017307281494, 0.0, 0.5165466666221619, 0.0, 0.7348700165748596, 2.4583330154418945, 0.17071737349033356, 0.6524163484573364, 1.9907660484313965, 0.2117406576871872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3732927441596985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 081221,-5.097629070281982,4.562496662139893,-7.146238327026367,13.494419492524246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.60467529296875, 7.552182197570801, 6.417271614074707, 0.31611520051956177, 4.969851970672607, 6.222618103027344, 4.7123918533325195, 2.620058298110962, 0.7762600183486938, 3.007988214492798, 4.267971038818359, 7.674086570739746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8135229349136353, 0.6919509768486023, 2.2244372367858887, 0.0, 1.1204705238342285, 0.0, 1.1258041858673096, 2.0649173259735107, 0.2759826183319092, 1.124030351638794, 1.1853666305541992, 0.0, 0.0, 0.513237714767456, 0.9417622685432434, 0.0, 0.18608559668064117, 0.5381584763526917, 0.8235158920288086, 2.3247973918914795, 0.0, 2.7389161586761475, 3.0086772441864014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 120116A,-3.2453017234802246,3.649350881576538,-5.1881537437438965,1.6768108714710583,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10435003787279129, 0.8205685019493103, 3.3293814659118652, 1.3229972124099731, 0.9221975803375244, 0.7623788714408875, 0.07285565882921219, 0.46032193303108215, 0.028439698740839958, 0.5226232409477234, 1.1315984725952148, 0.20417049527168274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36967775225639343, 0.0, 0.0, 0.0, 0.3199947476387024, 0.0, 0.4847933351993561, 0.4943096935749054, 0.6417062282562256, 0.46644940972328186, 3.6920714378356934, 0.0, 0.453052818775177, 0.7988703846931458, 0.0, 0.0, 2.0743353366851807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 221110A,-3.425680637359619,2.9701695442199707,-5.578574180603027,2.569931833367599,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47091230750083923, 0.19387494027614594, 0.1428242176771164, 0.899916410446167, 0.9818111062049866, 0.5123538374900818, 0.6033436059951782, 1.4203206300735474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2706736624240875, 0.04835214093327522, 0.0, 0.0, 1.207614779472351, 0.0, 0.0, 1.0427701473236084, 0.0, 3.346808433532715, 0.7954030632972717, 0.0, 0.0, 0.0, 2.7898952960968018, 0.0, 3.135157346725464, 0.0, 0.0, 2.6338155269622803, 0.0, 2.1015028953552246, 0.0, 0.0, 0.8427302241325378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 090111,-4.376933574676514,3.158900022506714,-4.880832672119141,6.91864013671875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.585688352584839, 2.5062265396118164, 2.104759931564331, 4.1281352043151855, 6.339722633361816, 0.0, 0.0, 0.0, 4.655189514160156, 4.137228012084961, 4.099684715270996, 1.3229411840438843, 0.5137360692024231, 0.514480471611023, 3.267500638961792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26513972878456116, 0.7944983839988708, 0.0, 0.14373400807380676, 0.629182755947113, 0.8826535940170288, 0.206497460603714, 0.08265534788370132, 0.1317053735256195, 0.8185923099517822, 0.4731685221195221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 210209A,-4.26591157913208,4.301036834716797,-6.494673252105713,2.575023333231608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7533471584320068, 0.8094260096549988, 2.605891466140747, 2.673495054244995, 1.1082208156585693, 4.731563091278076, 0.6393311619758606, 0.8000761866569519, 1.9402436017990112, 1.8733909130096436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.650952160358429, 0.13754402101039886, 0.2255306988954544, 0.0, 1.1872602701187134, 0.0, 1.1128193140029907, 1.3056222200393677, 1.2755310535430908, 0.6398204565048218, 0.7307587265968323, 0.67218416929245, 0.0, 0.1398986279964447, 0.0, 0.8168407678604126, 0.0, 0.8412861824035645, 0.0, 1.712073564529419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 190202A,-3.886948347091675,4.204339027404785,-7.7285003662109375,1.9782099290327593,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5511082410812378, 1.6103627681732178, 0.20401069521903992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6249415874481201, 2.442089080810547, 1.900042176246643, 0.0, 0.0, 0.0, 0.4968514144420624, 1.9366381168365479, 0.6384981274604797, 0.0, 0.9678778648376465, 0.0, 0.0, 1.7324504852294922, 0.557817280292511, 0.28493985533714294, 1.7177932262420654, 0.735542356967926, 0.05974525958299637, 0.0, 0.4025711715221405, 0.7405707836151123, 0.0, 1.5725431442260742, 0.0, 2.3523857593536377, 0.0, 1.0947552919387817, 2.029470920562744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 160117B,-4.284823894500732,3.5194616317749023,-4.922954559326172,7.383642126012732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7883797883987427, 5.0586161613464355, 4.930051326751709, 2.5845494270324707, 0.75117427110672, 1.8452800512313843, 3.225454092025757, 2.986562728881836, 2.0248634815216064, 2.1248233318328857, 4.215182781219482, 5.107339382171631, 3.7626051902770996, 4.378321647644043, 2.3395731449127197, 2.9980316162109375, 0.0, 0.0, 0.0, 0.0, 0.17680563032627106, 0.3213426470756531, 1.7419722080230713, 0.0, 0.027362989261746407, 1.6469898223876953, 0.7152404189109802, 0.0, 0.5404440760612488, 1.2485699653625488, 0.9112790822982788, 0.0, 0.0, 0.0, 0.4893142879009247, 0.0, 0.0, 0.0, 2.5926105976104736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 110201A,-3.9801080226898193,2.0107715129852295,-3.838432550430298,3.8626063420222354,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.055814743041992, 1.9574294090270996, 0.7625468373298645, 1.5813021659851074, 1.3252099752426147, 0.0, 0.9390634894371033, 0.0, 1.6266586780548096, 0.5217448472976685, 1.8384037017822266, 0.6747596859931946, 0.0, 2.4353597164154053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26181337237358093, 0.0, 0.0, 0.0, 3.3852500915527344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 231104A,-3.330429792404175,3.51535964012146,-6.109090805053711,1.8546189880371093,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.908665180206299, 1.2414546012878418, 1.516108512878418, 0.18781259655952454, 0.2702864110469818, 0.9728780388832092, 0.48403316736221313, 0.5440734624862671, 0.7025450468063354, 2.76468825340271, 0.5499065518379211, 1.0662171840667725, 1.568094253540039, 0.2265714555978775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8947005271911621, 1.3761954307556152, 0.0, 1.4071931838989258, 0.13734227418899536, 1.0824745893478394, 0.0, 0.0, 0.7947326898574829, 1.8624869585037231, 0.0, 0.0, 0.0, 0.0, 0.1508035659790039, 0.0, 2.630606174468994, 1.6837494373321533, 0.0, 0.8063297271728516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 130722A,-4.771637439727783,4.085781574249268,-7.226613521575928,2.3153557155443276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7005120515823364, 2.2487361431121826, 2.2840576171875, 0.8967159390449524, 2.980351686477661, 2.605292797088623, 1.7530101537704468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0021272897720337, 1.568690299987793, 0.4715688228607178, 0.0, 1.7375661134719849, 2.348811626434326, 1.408408761024475, 0.4181559383869171, 0.2166316956281662, 0.967427670955658, 0.3500666916370392, 0.680448055267334, 0.0, 0.0, 1.6512891054153442, 0.5276101231575012, 0.0, 0.0, 0.5124809145927429, 0.0, 0.5455020070075989, 0.0, 1.01233971118927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 190821A,-3.43464732170105,3.6441702842712402,-5.464288234710693,6.942787170410156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.222799301147461, 1.9834734201431274, 2.911888599395752, 6.273209571838379, 2.982235908508301, 0.0, 0.2799748480319977, 0.6449260115623474, 3.322456121444702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24501968920230865, 1.501623511314392, 0.0, 0.10144771635532379, 0.37250226736068726, 2.0307130813598633, 0.06322193145751953, 0.13026082515716553, 0.08918552100658417, 0.7030614614486694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080413B,-3.673604726791382,3.8068110942840576,-6.539602756500244,1.3547809055873326,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6364156007766724, 0.042121559381484985, 0.3044082224369049, 0.41022923588752747, 1.3393962383270264, 0.21547621488571167, 0.6469365358352661, 0.7074291110038757, 0.7609012126922607, 0.8354194164276123, 0.9836638569831848, 0.4501059353351593, 0.22502674162387848, 0.11838231980800629, 0.0, 0.0, 0.0, 1.500112771987915, 0.45179426670074463, 0.388471782207489, 2.2791099548339844, 1.144380807876587, 0.4247489869594574, 0.5677548050880432, 0.8305277824401855, 0.10561496019363403, 1.2606699466705322, 1.9421250820159912, 1.8861160278320312, 0.1768881231546402, 1.5275403261184692, 0.0, 1.4241362810134888, 1.810420274734497, 1.8793082237243652, 0.06214124336838722, 1.8791608810424805, 0.3070361316204071, 2.2676873207092285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 210207B,-4.585135459899902,4.3439812660217285,-6.966763496398926,6.819502177991365,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9705595970153809, 3.993101119995117, 3.6024749279022217, 3.505917549133301, 0.08435213565826416, 3.093855142593384, 2.9034793376922607, 2.4314210414886475, 0.382369726896286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.514627695083618, 2.227917194366455, 2.0889439582824707, 0.0, 3.4441447257995605, 2.0748939514160156, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9856631755828857, 2.3611762523651123, 1.6579581499099731, 1.887977957725525, 0.0, 3.9620561599731445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 190109B,-3.190216541290283,2.1262285709381104,-4.201220512390137,1.419684855143229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9574786424636841, 0.2567083239555359, 0.40663865208625793, 0.0, 0.4069192111492157, 2.3628602027893066, 0.05085677281022072, 0.7734232544898987, 0.21545444428920746, 0.15117715299129486, 1.0744781494140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4322455823421478, 1.3342902660369873, 2.6594011783599854, 0.0, 0.0, 1.318064570426941, 0.0, 0.0, 1.340574026107788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080319A,-3.4531474113464355,2.7343339920043945,-5.283586502075195,2.3902119530571833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1868460178375244, 1.0809615850448608, 2.420962333679199, 1.9064996242523193, 0.5880618691444397, 0.8073666095733643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3366875648498535, 1.4088023900985718, 0.0, 0.0, 1.1385165452957153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 100728B,-3.638404607772827,2.71167254447937,-5.486061096191406,2.3132340567452565,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.600083589553833, 0.9771031737327576, 0.12192542105913162, 0.5800700187683105, 0.8484935760498047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2856495380401611, 1.5840117931365967, 1.8971271514892578, 0.0, 1.781685471534729, 1.1103383302688599, 0.5721091628074646, 0.2913348972797394, 0.7024566531181335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.114023685455322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080623,-2.697204351425171,2.7612617015838623,-5.089046001434326,1.4817451749529158,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9248933792114258, 0.1785050332546234, 1.1754885911941528, 0.22631728649139404, 0.15881940722465515, 0.0, 0.0, 0.0, 0.18410663306713104, 0.366534024477005, 0.0, 0.6245650053024292, 0.0, 3.628917932510376, 0.2815297544002533, 0.8307756185531616, 0.08198034018278122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4114996194839478, 0.0, 0.0, 1.3795123100280762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 060526,-4.465729236602783,2.6635327339172363,-6.59958028793335,54.26349555121528,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.577215671539307, 6.820128440856934, 8.539652824401855, 9.303258895874023, 10.824751853942871, 12.55589771270752, 18.055099487304688, 11.680556297302246, 2.236687421798706, 6.564768314361572, 8.283919334411621, 8.78113842010498, 8.75525951385498, 7.86432409286499, 6.507923126220703, 0.0, 0.0, 0.0, 0.0, 1.6884958744049072, 0.6308917999267578, 1.9380425214767456, 0.0, 3.358271360397339, 0.0, 0.0, 0.0, 0.0, 0.0, 2.779618978500366, 2.0276694297790527, 4.389062404632568, 4.772103309631348, 4.141117572784424, 0.0, 2.2386834621429443, 1.0090150833129883, 0.0, 2.9315810203552246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080523,-5.056100845336914,2.6726889610290527,-5.140509605407715,1.3098718855116103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.231128454208374, 1.2622430324554443, 0.24959199130535126, 1.0339065790176392, 0.22062867879867554, 0.006627053488045931, 0.2689061164855957, 0.08819437026977539, 0.14178466796875, 0.9144728779792786, 1.4536855220794678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.177890345454216, 2.755147933959961, 0.0, 0.0, 0.0, 1.416812777519226, 0.0, 1.01839017868042, 0.0, 0.94962477684021, 0.0, 0.0, 0.4890890121459961, 0.0, 0.0, 0.0, 0.0, 0.9843328595161438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
